realkey,ownkey,house_no,extension,stdirect,sttype,street_nam,unit,landlot,landdist,landgmd,zoningcode,return_val,assess_rsn,parcel_no,legal_desc,val_chg,prev_val,curr_val,valchgdate,land_type,taxdistric,homeexempt,cuv_renew,orighomval,currhomval,reviewdate,datenow,appraiser,pcy,ccy,hcy,ovrideval,influence1,influence2,influence3,influence4,influence5,influence6,influence7,infltype1,infltype2,infltype3,infltype4,infltype5,infltype6,infltype7,digclass,digstrat,topography,water,sewer,gas,electricty,roadstreet,roadclass,distdrain,nbrstatus,zoning,acc,desire,a_value,p_value,woodacres,totalacres,vendno,histval,fuserid,neighbhood,newownrflg,splitsflg,homedate,spdist,realgrowth,inflgrowth,acctstatus,histyr1,histval1,histyr2,histval2,histyr3,histval3,lat,lon,apprname,alternate,land_appr,ovrdate,ovr_rsn,a_calc,p_calc,ezy,ez_exempt,quad,income,exists,subd_name,subd_lot,subd_blk,subd_sec,subd_phse,io_name,io_date,ovr_acres,parcel_no2,boe_year,boe_value,createdate,zip,statehsval,flcy,fl08val,flbaseval,fl08acres,flappnum,fl08perac,mavorig,mavcurr,mavag,mavpref,mavprev,mavovr,fmvres,fmvcom,fmvacc,mavres,mavcom,mavacc,sale_val,saleland1,saleland2,saleimpcs1,saleimp1,saleimpcs2,saleimp2,returnmail,orighsval2,currhsval2,covhs,covparent,covrealkey,siteaddid,unittype
3734,16470,0,,,ST,ANN,,157,21,,,0,,A19    029,PTS OF LOTS 1 & 3,0,13350,13350,3/5/2008,1,01,S0,0,0,0,1/7/2008,1/9/2008,debbie,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,E,9,001,001,001,001,001,001,001,001,001,001,2,C,13350,0,0.00,1.67,,0,,,0,0,18991230,0,0,0,-1,2012,13350,2011,13350,2010,13350,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,PEACOCK CITY LOTS,,Q,,,,18991230,0.00,C13    005 CRN,0,0,18991230,,0,,13350,13350,1.67,,7994.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3735,16471,119,,,ST,PINE,,173,21,,,0,,A13    072,119 PINE ST--MOBILE HOME,0,16095,16095,18991230,1,01,S1,0,0,0,10/17/2007,9/11/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,5200,0,0.00,0.47,,0,,,0,0,1/1/1998,0,0,0,-1,2012,16095,2011,16095,2010,19093,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C07    031 CRN,0,0,18991230,,0,,5200,5200,0.47,,11063.83,0,0,0,0,0,0,10795,0,100,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3737,16473,107,,,DR,MARTIN LUTHER KING,,,,,,0,,A15    058,107 MLK DR,0,2200,2200,11/2/2010,1,01,S0,0,0,0,10/3/2007,11/2/2010,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,2100,0,0.00,0.13,,0,,,0,0,6/18/1998,0,0,0,-1,2012,2200,2011,2200,2010,23740,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C15    021 CRN,0,0,18991230,,0,,2100,2100,0.13,,16153.85,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3739,16475,0,,,ST,DOHL,,173,21,,,0,,A13    070,112 DOHL ST- -LITHONIA LIGHTING WAREHOUSE,0,55218,55218,18991230,1,01,S0,0,0,0,3/24/2008,10/30/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,C,4,001,001,001,001,001,001,001,001,001,001,2,C,42160,0,0.00,5.54,,0,,,0,0,18991230,0,0,0,-1,2012,55218,2011,55218,2010,62461,,,"CLEGG BAZEMORE, AVTACS",CASEY WARREN,,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C07    033 CRN,0,0,18991230,,0,,42160,42160,5.54,,7610.11,0,0,0,0,0,0,0,13058,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3742,16478,209,,SW,ST,DYKES,,173,21,,,0,,A13    055,PARCEL B,0,2400,2400,18991230,1,01,S0,0,0,0,10/17/2007,9/22/2008,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,2400,0,0.00,0.14,,0,,,0,0,18991230,0,0,0,-1,2012,2400,2011,2400,2010,2400,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C03    066 CRN,0,0,18991230,,0,,2400,2400,0.14,,17142.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3743,16479,161,,W,ST,DYKES,,173,21,,,0,,A13    058,161 W DYKES ST,0,44645,44645,5/6/2011,1,01,S0,0,0,0,10/17/2007,12/3/2008,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,6000,0,0.00,0.52,,0,,,0,0,18991230,0,0,0,-1,2012,44645,2011,44645,2010,51523,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C03    029 CRN,0,0,18991230,,0,,6000,6000,0.52,,11538.46,0,0,0,0,0,0,38545,0,100,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3744,16480,107,,,CIR,FAULK,,141,21,,,0,,A11    034,107 FAULK CIR,0,24910,24910,18991230,1,01,S0,0,0,0,11/19/2007,9/24/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,6000,0,0.00,0.23,,0,,,0,0,18991230,0,0,0,-1,2012,24910,2011,24910,2010,27775,,,CHRIS KIGHT - AVTACS,,CHRIS KIGHT - AVTACS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C20    049 CRN,0,0,18991230,,0,,6000,6000,0.23,,26086.96,0,0,0,0,0,0,18810,0,100,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3745,19995,140,,E,ST,PETER,,141,21,,,0,,A20    009,140 E PETER ST,0,45290,45290,5/6/2011,1,01,S1,0,0,0,10/30/2007,4/28/2009,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,4500,0,0.00,0.25,,0,,,0,0,6/3/2008,0,0,0,-1,2012,45290,2011,45290,2010,52487,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C12    082 CRN,0,0,18991230,,0,,4500,4500,0.25,,18000.00,0,0,0,0,0,0,39990,0,800,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3746,16482,0,,,CIR,FAULK,,141,21,,,0,,A11    033,,0,28242,28242,5/6/2011,1,01,S0,0,0,0,11/19/2007,2/1/2008,mary jo,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,6000,0,0.00,0.23,,0,,,0,0,7/8/1998,0,0,0,-1,2012,28242,2011,28242,2010,31500,,,CHRIS KIGHT - AVTACS,,CHRIS KIGHT - AVTACS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C20    050 CRN,0,0,18991230,,0,,6000,6000,0.23,,26086.96,0,0,0,0,0,0,21242,0,1000,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3747,16483,133,,,DR,MOLL,,,,,,0,,B37A   114,133 MOLL DR,0,85924,85924,5/6/2011,1,01,S1,0,0,0,12/13/2007,4/19/2008,debbie,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,003,003,002,002,003,005,002,002,001,2,C,10400,0,0.00,0.86,,0,,,0,0,18991230,0,0,0,-1,2012,85924,2011,85924,2010,93408,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M20B   043 CRN,0,0,18991230,,0,,10400,10400,0.86,,12093.02,0,0,0,0,0,0,74524,0,1000,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3748,16484,0,,,ST,SIXTH,,159,21,,,0,,A16    027,,0,37430,37430,5/6/2011,1,01,S4,0,0,0,11/1/2007,5/4/2009,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,3000,0,0.00,0.13,,0,,,0,0,2/26/2009,0,0,0,-1,2012,37430,2011,37430,2010,40860,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,9,,,,,18991230,0.00,C15    001 CRN,0,0,18991230,,37430,,3000,3000,0.13,,23076.92,0,0,0,0,0,0,34430,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3750,16486,145,,,DR,MARTIN LUTHER KING,,,,,,0,,A16    047,145 MARTIN LUTHER KING DR--MH,0,2400,2400,18991230,1,01,S0,0,0,0,11/1/2007,9/10/2010,lee anne,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,2400,0,0.00,0.22,,0,,,0,0,6/15/1998,0,0,0,-1,2012,2400,2011,2400,2010,2400,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C14    033 CRN,0,0,18991230,,0,,2400,2400,0.22,,10909.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3752,17429,417,,,ST,THIRD,,158,21,,,0,,A14    208,LL 158-21 LD   105X167,0,4500,4500,3/20/2008,1,01,S0,0,0,0,9/13/2007,3/20/2008,marc,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,E,2,001,001,001,001,001,001,001,001,001,001,2,C,4000,0,0.00,0.40,,0,,,0,0,6/5/2003,0,0,0,-1,2012,4500,2011,4500,2010,4500,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C11    020 CRN,0,0,18991230,,0,,4000,4000,0.40,,10000.00,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3753,16489,155,,,AVE,FIRST,,141,21,,,0,,A11    011,155 FIRST AVE,0,206821,206821,18991230,1,01,S1,0,0,0,11/19/2007,9/18/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,12000,0,0.00,1.52,,0,,,0,0,1/1/1997,0,0,0,-1,2012,206821,2011,206821,2010,222294,,,CHRIS KIGHT - AVTACS,,CHRIS KIGHT - AVTACS,18991230,,0,0,,0,,0,0,,16,,,,,18991230,0.00,C20    008 CRN,0,0,18991230,,0,,12000,12000,1.52,,7894.74,0,0,0,0,0,0,169619,0,25202,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3754,16490,0,,,AVE,THIRD,,141,21,,,0,,A11    002,,0,9600,9600,18991230,1,01,S0,0,0,0,11/19/2007,6/9/2011,maryjohill,,,,0,1.00,0.80,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,9600,0,0.00,2.22,,0,,,0,0,7/6/1998,0,0,0,-1,2012,9600,2011,9600,2010,9600,,,CHRIS KIGHT - AVTACS,,CHRIS KIGHT - AVTACS,18991230,,0,0,,0,,0,0,DYKESBORO SUBD,4-15,,,,,18991230,0.00,C20    006 CRN,0,0,18991230,,0,,9600,9600,2.22,,4324.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3755,16491,145,,S,ST,TWELFTH,,,,,,0,,B38B   043,145 S TWELFTH ST,0,106102,106102,5/6/2011,1,01,S1,0,0,0,12/12/2007,3/3/2008,mary jo,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,12000,0,0.00,0.43,,0,,,0,0,18991230,0,0,0,-1,2012,106102,2011,106102,2010,114298,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C29    030 CRN,0,0,18991230,,0,,12000,12000,0.43,,27906.98,0,0,0,0,0,0,93702,0,400,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3756,16492,123,,,ST,JACKSON,,,,,,0,,A15    023,123 JACKSON ST,0,7992,7992,5/6/2011,1,01,S0,0,0,0,9/28/2007,1/24/2011,maryjohill,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,003,003,002,002,003,005,002,002,001,2,C,1600,0,0.00,0.14,,0,,,0,0,5/20/1998,0,0,0,-1,2012,7992,2011,7992,2010,10342,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,3,C,,,,18991230,0.00,C09    025 CRN,0,0,18991230,,0,,1600,1600,0.14,,11428.57,0,0,0,0,0,0,6392,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3757,16493,284,,N,ST,SECOND,,159,21,,,0,,A10    014,284 N SECOND ST,0,24863,24863,5/6/2011,1,01,S0,0,0,0,11/19/2007,12/16/2007,debbie,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,4500,0,0.00,0.34,,0,,,0,0,7/7/1998,0,0,0,-1,2012,24863,2011,24863,2010,28595,,,CHRIS KIGHT - AVTACS,,CHRIS KIGHT - AVTACS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C20    036 CRN,0,0,18991230,,0,,4500,4500,0.34,,13235.29,0,0,0,0,0,0,20163,0,200,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3758,16494,157,,,DR,MARTIN LUTHER KING,,142,21,,,0,,A16    059,157 MLK JR DR- -MH,0,9503,9503,18991230,1,01,S1,0,0,0,11/1/2007,6/2/2011,maryjohill,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,3000,0,0.00,0.16,,0,,,0,0,6/15/1998,0,0,0,-1,2012,9503,2011,9503,2010,11129,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C14    009 CRN,0,0,18991230,,0,,3000,3000,0.16,,18750.00,0,0,0,0,0,0,6503,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3759,20054,150,,,ST,ELEVENTH,,142,21,,,0,,A17    082,150 11TH ST-- MH,-1,12379,12282,1/10/2014,1,01,S1,0,0,0,1/5/2008,9/25/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,4000,0,0.00,0.28,,0,,,0,0,7/26/2005,0,0,0,-1,2012,12324,2011,12324,2010,12324,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,HAPPY HILL SUBD,2C,E,,,,18991230,0.00,C28    424 CRN,0,0,18991230,,0,,4000,4000,0.28,,14285.71,0,0,0,0,0,0,6879,0,1500,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3760,16496,0,,,ST,SIXTH,,,,,,0,,A20    051,LL158-21LD LOT 9 & 10 BRACEWELL SUBD 037,0,52180,52180,5/6/2011,1,01,S0,0,0,0,11/5/2007,4/24/2009,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,003,003,002,002,003,005,003,002,001,2,C,3000,0,0.00,0.24,,0,,,0,0,5/29/1998,0,0,0,-1,2012,52180,2011,52180,2010,57470,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C12    050 CRN,0,0,18991230,,0,,3000,3000,0.24,,12500.00,0,0,0,0,0,0,48980,0,200,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3761,16497,110,,,ST,SIXTH,,158,21,,,0,,A14    114,110 SIXTH ST LN,0,16778,16778,5/6/2011,1,01,S1,0,0,0,9/24/2007,3/20/2008,marc,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,2400,0,0.00,0.13,,0,,,0,0,5/29/1998,0,0,0,-1,2012,16778,2011,16778,2010,19521,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C11    136 CRN,0,0,18991230,,0,,2400,2400,0.13,,18461.54,0,0,0,0,0,0,14378,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3762,20051,135,,,AVE,THIRD,,141,21,,,0,,A11    004,150 THIRD AVE,0,81789,81789,18991230,1,01,S0,0,0,0,11/19/2007,4/15/2013,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,8800,0,0.00,1.14,,0,,,0,0,18991230,0,0,0,-1,2012,81789,2011,81789,2010,85684,,,CHRIS KIGHT - AVTACS,,CHRIS KIGHT - AVTACS,18991230,,0,0,,0,,0,0,,6,,,,,18991230,0.00,C20    004 CRN,0,0,18991230,,0,,8800,8800,1.14,,7719.30,0,0,0,0,0,0,72489,0,500,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3763,19962,106,,,CIR,EDMONDSON,,188,21,,,0,,B25B   094,106 EDMONDSON CIR- - SHARON ANN POWELL,0,38990,38990,18991230,1,01,S0,0,0,0,8/6/2007,10/24/2012,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,5000,0,0.00,0.29,,0,,,0,0,18991230,0,0,0,-1,2012,38990,2011,38990,2010,43280,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,JSSUP GROVE SUBD.  NO. 1,2,A,,,,18991230,0.00,C01    030 CRN,0,0,18991230,,0,,5000,5000,0.29,,17241.38,0,0,0,0,0,0,33990,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3764,16500,135,,,ST,JOHNSON,,,,,,0,,A16    156,135 JOHNSON ST,0,5285,5285,5/6/2011,1,01,S0,0,0,0,11/7/2007,3/3/2008,mary jo,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,2100,0,0.00,0.18,,0,,,0,0,6/18/1998,0,0,0,-1,2012,5285,2011,5285,2010,5452,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C14    110 CRN,0,0,18991230,,0,,2100,2100,0.18,,11666.67,0,0,0,0,0,0,3185,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3766,16502,110,,,DR,TAYLOR,,,,,,0,,A21    040,110 TAYLOR DR,0,60310,60310,5/6/2011,1,01,S4,0,0,0,10/23/2007,3/3/2008,mary jo,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,7500,0,0.00,0.39,,0,,,0,0,2/28/2007,0,0,0,-1,2012,60310,2011,60310,2010,65440,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C16    050 CRN,0,0,18991230,,60310,,7500,7500,0.39,,19230.77,0,0,0,0,0,0,51810,0,1000,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3767,16503,275,,,ST,ASH,,142,21,,,0,,A22    009,,0,42750,42750,5/6/2011,1,01,S1,0,0,0,11/1/2007,3/3/2008,mary jo,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,003,003,002,002,003,005,003,002,001,2,C,4000,0,0.00,0.20,,0,,,0,0,18991230,0,0,0,-1,2012,42750,2011,42750,2010,45674,,,CHRIS KIGHT - AVTACS,,CHRIS KIGHT - AVTACS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C22    023 CRN,0,0,18991230,,0,,4000,4000,0.20,,20000.00,0,0,0,0,0,0,38750,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3768,16504,0,,,DR,LAKESHORE,,175,21,,,0,,B37A   213,LL 175 21LD LOT 3B BLOCK A SEC 1,0,2500,2500,18991230,1,01,S0,0,0,0,12/10/2007,4/18/2008,debbie,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,003,003,002,002,003,005,003,003,001,2,C,2500,0,0.00,0.25,,0,,,0,0,6/8/1998,0,0,0,-1,2012,2500,2011,2500,2010,2500,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,M20H   403 CRN,0,0,18991230,,0,,2500,2500,0.25,,10000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3769,16505,109,,S,ST,FOURTH,,158,21,,,0,,A14    147,109 S FOURTH ST,0,44731,44731,5/6/2011,1,01,SC,0,0,0,9/10/2007,3/20/2008,marc,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,8750,0,0.00,0.52,,0,,,0,0,3/1/2007,0,0,0,-1,2012,44731,2011,44731,2010,48464,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C11    073 CRN,0,0,18991230,,44631,,8750,8750,0.52,,16826.92,0,0,0,0,0,0,35881,0,100,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3771,16507,109,,,ST,CENTER,,,,,,0,,A20    049,109 CENTER ST,0,16360,16360,12/17/2012,1,01,S4,0,0,0,11/1/2007,12/17/2012,maryjohill,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,3000,0,0.00,0.24,,0,,,0,0,5/29/1998,0,0,0,-1,2012,17863,2011,17863,2010,20087,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C12    052 CRN,0,0,18991230,,15360,,3000,3000,0.24,,12500.00,0,0,0,0,0,0,12360,0,1000,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3772,16508,112,,,RD,COAL CHUTE,,159,21,,,0,,A10    004,112 COAL CHUTE RD,0,7602,7602,5/6/2011,1,01,S0,0,0,0,11/16/2007,4/22/2010,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,2400,0,0.00,0.30,,0,,,0,0,12/15/2005,0,0,0,-1,2012,7602,2011,7602,2010,7899,,,CHRIS KIGHT - AVTACS,,CHRIS KIGHT - AVTACS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C09    001 CRN,0,0,18991230,,0,,2400,2400,0.30,,8000.00,0,0,0,0,0,0,5202,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3773,16509,256,,,DR,CREST,,127,21,,,0,,B38B   112,256 CREST DR,0,72770,72770,5/6/2011,1,01,S1,0,0,0,12/14/2007,3/6/2009,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,003,003,002,002,003,005,003,002,001,2,C,8000,0,0.00,0.49,,0,,,0,0,2/20/2009,0,0,0,-1,2012,72770,2011,72770,2010,74648,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,LAKE TY NEZ,33,A,,,,18991230,0.00,C29    120 CRN,0,0,18991230,,0,,8000,8000,0.49,,16326.53,0,0,0,0,0,0,63570,0,1200,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3774,16510,106,,,,OAK STREET LANE,,173,21,,,0,,A13    094,,0,19436,19436,5/6/2011,1,01,S0,0,0,0,10/18/2007,3/8/2010,casey,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,4000,0,0.00,0.22,,0,,,0,0,18991230,0,0,0,-1,2012,19436,2011,19436,2010,21784,,,"MARC BOHN, AVTACS",,"MARC BOHN, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C04    036 CRN,0,0,18991230,,0,,4000,4000,0.22,,18181.82,0,0,0,0,0,0,15436,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3775,16511,102,,,CIR,RUBY,,158,21,,,0,,A15    127,LOT 6 RUBY CIRCLE,0,47148,47148,5/6/2011,1,01,S4,0,0,0,10/5/2007,4/18/2008,clegg,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,3600,0,0.00,0.23,,0,,,0,0,1/10/2007,0,0,0,-1,2012,47148,2011,47148,2010,50793,,,"CLEGG BAZEMORE, AVTACS",,"CLEGG BAZEMORE, AVTACS",18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C11    125 CRN,0,0,18991230,,46748,,3600,3600,0.23,,15652.17,0,0,0,0,0,0,43148,0,400,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
3776,16512,190,,,ST,JOHNSON,,142,21,,,0,,A22    004,190 JOHNSON ST,0,58908,58908,5/6/2011,1,01,S3,0,0,0,11/1/2007,4/25/2011,sue,,,,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,001,002,003,004,005,006,012,R,3,001,001,001,001,001,001,001,001,001,001,2,C,4000,0,0.00,0.18,,0,,,0,0,4/1/2011,0,0,0,-1,2012,58908,2011,58908,2010,61330,,,CHRIS KIGHT - AVTACS,,CHRIS KIGHT - AVTACS,18991230,,0,0,,0,,0,0,,,,,,,18991230,0.00,C22    017 CRN,0,0,18991230,,0,,4000,4000,0.18,,22222.22,0,0,0,0,0,0,54908,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,
